Id2,Geography,Total_Male,Male_LHS,Male_HS,Male_College,Male_Bachelors,Male_Graduate,Total_Female,Female_LHS,Female_HS,Female_College,Female_Bachelors,Female_Graduate
36061021800,"Census Tract 218, New York County, New York",53400,12097,45819,65446,64091,92059,39420,-,38271,35859,37056,73917
36061021900,"Census Tract 219, New York County, New York",40390,-,-,-,29167,42319,25481,16520,30135,-,44234,-
36061022000,"Census Tract 220, New York County, New York",41728,45912,34514,33318,62830,85104,44563,45714,28241,32034,56176,87986
36061022102,"Census Tract 221.02, New York County, New York",32206,-,28990,-,33405,-,50446,-,-,46914,-,66971
36061022200,"Census Tract 222, New York County, New York",64605,-,34000,52625,101071,83214,40702,-,-,21969,63889,65250
36061022301,"Census Tract 223.01, New York County, New York",23688,20313,25291,20710,24625,80641,27205,13843,16893,25399,30682,48438
36061022302,"Census Tract 223.02, New York County, New York",34567,36750,-,17197,58571,46250,26190,15203,20686,-,38438,49042
36061022400,"Census Tract 224, New York County, New York",39942,44250,31949,32250,-,-,29875,17875,27550,26786,41250,-
36061022500,"Census Tract 225, New York County, New York",27392,25039,27083,47333,17152,-,29364,-,30625,28465,29447,56233
36061022600,"Census Tract 226, New York County, New York",37885,36047,30488,38831,-,142188,39353,26900,11571,38707,31889,82788
36061022700,"Census Tract 227, New York County, New York",37313,28427,27645,30819,49075,90778,42212,"2,500-",-,36218,58844,48400
36061022800,"Census Tract 228, New York County, New York",36383,21346,15526,40150,58395,83828,35205,19300,19889,-,41518,52025
36061022900,"Census Tract 229, New York County, New York",31191,19718,23315,42183,35625,46992,32888,15475,15598,27434,42382,56515
36061023000,"Census Tract 230, New York County, New York",31740,17482,30297,31469,62039,-,29837,30667,10000,22350,60625,55889
36061023100,"Census Tract 231, New York County, New York",34393,13031,34179,35645,47368,59088,26048,20837,-,25250,59917,62000
36061023200,"Census Tract 232, New York County, New York",27189,26661,23199,40091,-,51027,21088,4013,-,21750,36250,50091
36061023300,"Census Tract 233, New York County, New York",36449,20599,35619,43293,45570,52292,26333,-,14247,27284,37813,-
36061023400,"Census Tract 234, New York County, New York",31481,-,19725,31811,49345,49961,27483,-,-,-,19327,80609
36061023501,"Census Tract 235.01, New York County, New York",26836,25857,21984,35123,-,70018,40347,-,-,26934,43725,67383
36061023502,"Census Tract 235.02, New York County, New York",31765,17813,27500,46250,35819,70089,24628,11116,14120,23750,47917,41728
36061023600,"Census Tract 236, New York County, New York",27147,-,-,26698,-,-,37213,-,31250,37868,53103,-
36061023700,"Census Tract 237, New York County, New York",32438,19375,35492,32877,-,53042,35318,-,20750,30227,35766,52076
36061023801,"Census Tract 238.01, New York County, New York",87903,-,-,37679,54512,118036,56958,23611,-,30057,74342,60459
36061023802,"Census Tract 238.02, New York County, New York",110893,-,-,49219,87344,133125,75313,-,-,-,78750,74750
36061023900,"Census Tract 239, New York County, New York",26429,-,-,-,22143,83594,30122,18828,-,-,28203,50250
36061024000,"Census Tract 240, New York County, New York",7019,9167,4773,7917,-,-,-,-,-,-,-,-
36061024100,"Census Tract 241, New York County, New York",31537,14353,27431,35252,47407,88546,36758,21444,47690,-,37300,66995
36061024200,"Census Tract 242, New York County, New York",33459,16334,32684,28636,56989,64643,27656,13651,26190,32917,-,59167
36061024301,"Census Tract 243.01, New York County, New York",25845,6516,23235,21678,40398,61148,34286,12375,27981,25307,36354,36904
36061024302,"Census Tract 243.02, New York County, New York",14840,21310,6615,14103,-,-,19750,15739,17244,34505,36356,13476
36061024500,"Census Tract 245, New York County, New York",27017,21707,21956,31870,45000,44722,18954,10768,14644,18039,30556,44739
36061024700,"Census Tract 247, New York County, New York",26181,18047,18667,28008,41724,49554,21943,12541,-,24286,23057,57337
36061024900,"Census Tract 249, New York County, New York",35294,25000,26000,34712,61607,55125,22500,12000,-,16071,40655,56087
36061025100,"Census Tract 251, New York County, New York",25266,25481,16071,-,25313,48750,13340,11532,11406,13224,41842,71250
36061025300,"Census Tract 253, New York County, New York",25515,19725,19375,40074,28844,42222,22246,11832,19219,31831,29788,40893
36061025500,"Census Tract 255, New York County, New York",33147,-,42857,30561,-,46389,33137,-,-,-,46677,-
36061025700,"Census Tract 257, New York County, New York",58208,32813,18385,35903,82870,101806,54792,60398,41250,17232,51417,81172
36061025900,"Census Tract 259, New York County, New York",46536,45417,22115,41756,59821,92401,35513,11898,20286,23854,54429,70214
36061026100,"Census Tract 261, New York County, New York",26722,18801,28920,30463,61071,-,17225,13834,20172,-,30616,-
36061026300,"Census Tract 263, New York County, New York",23736,-,19014,23933,31085,-,20864,10908,21236,28400,27276,43525
36061026500,"Census Tract 265, New York County, New York",37809,16833,41172,43913,35498,53197,32065,-,25189,23910,31723,61071
36061026700,"Census Tract 267, New York County, New York",31420,16484,18594,16563,60385,52813,20179,11250,17386,16536,-,56000
36061026900,"Census Tract 269, New York County, New York",23678,22845,23143,25850,28403,101167,18750,17012,11545,21750,22634,68594
36061027100,"Census Tract 271, New York County, New York",37373,-,-,-,61709,50707,29087,15759,12903,34792,38592,39464
36061027300,"Census Tract 273, New York County, New York",53854,-,19702,-,52097,77344,48264,23090,-,-,45236,49907
36061027500,"Census Tract 275, New York County, New York",61071,-,-,-,68750,150833,56250,50556,"2,500-",76667,56875,66607
36061027700,"Census Tract 277, New York County, New York",28170,13277,28500,27379,46156,65927,22718,14679,16438,23705,26607,52787
36061027900,"Census Tract 279, New York County, New York",27367,20882,25313,35144,36184,51667,24311,15441,13406,30064,39483,56196
36061028100,"Census Tract 281, New York County, New York",71151,-,-,58281,71328,90313,61192,-,46136,-,58542,67396
36061028300,"Census Tract 283, New York County, New York",34193,18268,17250,54453,40293,48618,27188,12674,-,26822,28008,57750
36061028500,"Census Tract 285, New York County, New York",25567,23833,22850,19950,36895,63700,26936,18350,23836,26232,46445,-
36061028700,"Census Tract 287, New York County, New York",30000,16925,21278,35559,55221,42188,35028,-,21625,20977,50833,55404
36061029100,"Census Tract 291, New York County, New York",34360,27017,30827,41373,32226,-,17363,11764,16319,24712,31955,83952
36061029300,"Census Tract 293, New York County, New York",26578,17756,-,45606,44183,62727,14961,8844,14005,16803,-,55417
36061029500,"Census Tract 295, New York County, New York",37297,22486,28839,47865,40718,72083,37684,12670,25123,35125,40625,51895
36061029700,"Census Tract 297, New York County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36061029900,"Census Tract 299, New York County, New York",21296,-,35263,-,21534,-,21203,15000,20758,25341,30156,-
36061030300,"Census Tract 303, New York County, New York",43358,-,51000,31229,47039,69063,21987,-,20028,22112,56111,50625
36061030700,"Census Tract 307, New York County, New York",51943,-,27339,41521,65089,73750,51507,-,-,-,42176,64697
36061030900,"Census Tract 309, New York County, New York",25743,16569,22270,35637,41629,56250,21809,17147,17684,18098,33688,69250
36061031100,"Census Tract 311, New York County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36061031703,"Census Tract 317.03, New York County, New York",157500,-,61510,-,186398,166094,114050,-,-,-,120223,113325
36061031704,"Census Tract 317.04, New York County, New York",125199,-,-,122054,105076,152357,84592,-,-,-,61146,109083
36061031900,"Census Tract 319, New York County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081000100,"Census Tract 1, Queens County, New York",101959,-,35192,68929,101573,115323,89156,-,-,51250,79844,120035
36081000200,"Census Tract 2, Queens County, New York",37130,36034,29952,40655,62212,-,32238,31364,25197,31071,37019,41000
36081000400,"Census Tract 4, Queens County, New York",30469,21615,22332,50049,-,-,28344,21775,41013,18659,41250,60457
36081000600,"Census Tract 6, Queens County, New York",30890,26553,20816,40923,81518,-,27336,25533,25924,47431,37241,55938
36081000700,"Census Tract 7, Queens County, New York",75909,-,-,48060,79722,94250,60000,-,-,60950,46037,93164
36081000800,"Census Tract 8, Queens County, New York",40111,22891,31900,50568,41823,60667,27361,28750,16250,31507,52167,-
36081001000,"Census Tract 10, Queens County, New York",34632,30595,30825,65268,70938,80288,24741,19115,18500,28125,32443,73462
36081001200,"Census Tract 12, Queens County, New York",40278,36273,37054,50130,62500,22045,40000,-,26667,37727,71371,57768
36081001400,"Census Tract 14, Queens County, New York",31461,21929,50598,34167,-,-,32792,17969,29044,34417,51200,78500
36081001600,"Census Tract 16, Queens County, New York",33125,40366,39500,41103,-,25625,32500,17083,23897,31806,39394,62500
36081001800,"Census Tract 18, Queens County, New York",33056,20854,42802,31544,91429,-,25625,17917,30536,33036,35536,-
36081001900,"Census Tract 19, Queens County, New York",90750,-,65221,-,95313,116000,62415,-,-,-,65750,61652
36081002000,"Census Tract 20, Queens County, New York",44712,-,42188,35250,55375,88125,53750,-,39922,57143,73409,-
36081002200,"Census Tract 22, Queens County, New York",50188,50568,48676,39750,61058,-,38456,21250,36193,38333,81250,51750
36081002400,"Census Tract 24, Queens County, New York",35679,26375,32946,42583,45341,41000,30000,40114,-,27500,53750,-
36081002500,"Census Tract 25, Queens County, New York",31250,-,-,54853,-,-,17912,13750,18071,25769,87059,-
36081002600,"Census Tract 26, Queens County, New York",45795,-,26667,91765,60481,99135,34286,-,23417,34219,63194,80982
36081002800,"Census Tract 28, Queens County, New York",44053,40400,31328,46574,62917,70625,33500,18625,35673,26389,64375,48083
36081003000,"Census Tract 30, Queens County, New York",33021,16685,16923,28269,54000,-,38500,10800,32102,-,61250,55625
36081003100,"Census Tract 31, Queens County, New York",38417,-,-,39375,41932,95833,40662,-,24688,45227,51161,53250
36081003200,"Census Tract 32, Queens County, New York",32438,24875,41932,36719,31875,-,31827,19135,31563,26250,45208,-
36081003300,"Census Tract 33, Queens County, New York",40572,25461,31591,27059,51419,78125,35893,10972,17891,26500,52222,62188
36081003400,"Census Tract 34, Queens County, New York",41985,20417,32446,47440,53750,-,35259,10833,33704,37431,61000,45729
36081003600,"Census Tract 36, Queens County, New York",35837,25197,-,37244,40208,36518,39509,-,20795,39152,58750,-
36081003700,"Census Tract 37, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081003800,"Census Tract 38, Queens County, New York",38080,40078,-,38705,-,-,25871,17353,22463,27500,33229,90729
36081003900,"Census Tract 39, Queens County, New York",46250,-,42083,36953,53654,-,21688,15096,-,-,36161,75417
36081004001,"Census Tract 40.01, Queens County, New York",35938,30357,34464,67895,50227,-,26957,26313,-,17368,47750,35750
36081004002,"Census Tract 40.02, Queens County, New York",38188,22813,45234,38500,68889,98750,27750,12396,26429,36071,-,-
36081004200,"Census Tract 42, Queens County, New York",37838,13992,38304,29609,43958,-,25958,24671,25417,21641,-,-
36081004300,"Census Tract 43, Queens County, New York",31067,25179,35871,47763,-,-,20536,-,14818,23571,-,-
36081004401,"Census Tract 44.01, Queens County, New York",30357,22411,31875,35625,65341,22778,34917,31477,25833,-,58750,62813
36081004500,"Census Tract 45, Queens County, New York",63271,-,62813,41823,100196,67902,52500,-,-,26375,56806,69028
36081004700,"Census Tract 47, Queens County, New York",51354,23966,52548,56522,51027,-,29745,25625,28458,31786,29375,54934
36081005000,"Census Tract 50, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081005100,"Census Tract 51, Queens County, New York",30172,15208,15815,26750,49559,-,26184,15750,22045,26667,42431,31625
36081005200,"Census Tract 52, Queens County, New York",28458,27250,20893,35161,73929,-,27813,19531,21250,31818,-,71635
36081005300,"Census Tract 53, Queens County, New York",48002,43449,35763,26685,41897,73819,38354,-,13910,31241,50250,46731
36081005400,"Census Tract 54, Queens County, New York",43542,53125,42188,31189,42250,78056,21599,16480,16619,20941,47500,41597
36081005500,"Census Tract 55, Queens County, New York",44500,56250,22109,62375,44000,50625,41250,10000,36250,51250,36016,-
36081005700,"Census Tract 57, Queens County, New York",39200,16080,25823,30536,61429,60526,36958,16333,30625,32250,42026,57031
36081005800,"Census Tract 58, Queens County, New York",44408,36058,35625,58693,-,94250,44261,6311,35509,56549,51838,62583
36081005900,"Census Tract 59, Queens County, New York",43716,16883,28462,30729,53563,75417,41484,18333,27152,26938,44485,66250
36081006100,"Census Tract 61, Queens County, New York",50745,51033,-,30462,62821,70082,37813,-,20457,-,42045,44193
36081006201,"Census Tract 62.01, Queens County, New York",55493,-,-,56272,56378,96641,53527,-,70446,64810,51429,51809
36081006202,"Census Tract 62.02, Queens County, New York",51153,16570,45179,55833,62988,91985,41743,10451,35526,42877,55438,69440
36081006300,"Census Tract 63, Queens County, New York",46031,18814,21660,37118,53795,98182,41519,-,10786,41528,46006,58897
36081006501,"Census Tract 65.01, Queens County, New York",51974,36583,37740,-,61531,55598,41108,14688,26186,50078,34600,53355
36081006502,"Census Tract 65.02, Queens County, New York",53438,28521,52578,35987,61522,59173,36756,20982,32917,26576,48625,68438
36081006900,"Census Tract 69, Queens County, New York",44375,22857,30766,21774,63377,63553,41295,11000,36842,18125,51081,59583
36081007100,"Census Tract 71, Queens County, New York",52500,41250,40417,53207,56371,55511,47837,24000,21250,29583,50821,64091
36081007300,"Census Tract 73, Queens County, New York",51319,15956,27156,27900,72652,87946,51814,-,-,32167,56531,63214
36081007500,"Census Tract 75, Queens County, New York",50162,-,43883,34271,63309,70000,49681,-,-,43750,61658,45941
36081007700,"Census Tract 77, Queens County, New York",47500,19875,17868,19464,49079,83250,46917,-,-,40096,51406,51016
36081007900,"Census Tract 79, Queens County, New York",36079,17390,31250,51071,40402,-,50914,13889,-,50259,51250,93214
36081008100,"Census Tract 81, Queens County, New York",41488,19598,35489,33750,86750,110714,34375,19583,30893,30125,99500,57885
36081008300,"Census Tract 83, Queens County, New York",34931,37759,31131,28702,50333,-,19722,17917,16691,15104,31146,59612
36081008500,"Census Tract 85, Queens County, New York",32042,25083,35625,33542,42260,30982,13992,10536,28250,-,68750,"2,500-"
36081008600,"Census Tract 86, Queens County, New York",49464,44583,40714,57986,45000,79583,28542,20833,19400,45769,60000,-
36081008700,"Census Tract 87, Queens County, New York",27024,26758,22396,33250,29583,26202,16471,15441,17472,-,-,-
36081008800,"Census Tract 88, Queens County, New York",57472,43477,-,59306,75750,-,41548,-,42396,21953,46477,58182
